user_id,first_name,last_name,membership_tier,lifetime_miles_earned,current_miles_balance,amazing_lounges_member
U37266,Joyce,Lowry,Basic,54330,39539,0
U11238,Sulamith,Allee,Basic,15316,8721,0
U82632,Wanda,Paul,Basic,43154,17634,0
U76185,Phyllis,Huchet,Basic,32210,32210,0
U99880,Ingrid,Tietjens,Basic,18336,351,0
U95875,Scott,Estes,Basic,27547,12110,0
U77064,Veera,Eaton,Basic,40363,4734,0
U76357,Laura,Janet,Basic,42065,12863,0
U46926,Emily,Lord,Basic,71940,71940,0
U11620,Robert,Gipson,Basic,36429,20183,0
U71774,Hilda,Lowry,Basic,61767,61767,0
U52234,Claire,Muñoz,Basic,55957,3681,0
U76125,Mary,Craighead,Basic,45704,42848,0
U28366,Ann,James,Basic,72428,72428,0
U48440,Holly,Crannell,Basic,20471,16732,0
U16735,Hendrik,Willem,Basic,9861,9861,1
U10453,Aranka,Baity,Basic,59192,59192,0
U83558,Sylvia,Vawter,Basic,47633,26163,0
U72658,Laura,Fleischman,Basic,1257,1257,0
U63967,Robin,McGraw,Basic,10843,1936,0
U31229,Ellen,Huchet,Basic,47234,47234,0
U36061,Jamake,Warga,Basic,56814,11289,0
U49434,Jason,Gaylord,Basic,46009,40558,0
U56044,Paula,Sauer,Basic,8104,1926,1
U41566,James,Gertrude,Basic,57118,57118,0
U42883,Paula,Malkus,Basic,32353,25159,0
U83372,Marion,dePaola,Basic,22030,765,0
U37273,Richard,Fritz,Basic,414,414,0
U82556,George,Foster,Basic,36747,2385,0
U64241,Elsie,Richard,Basic,26203,6807,0
U53000,Jeanette,Tietjens,Basic,29375,29375,0
U26752,Robin,Turnage,Basic,30001,14093,0
U21995,Sorche,Watson,Basic,74819,12938,0
U26227,Margarita,Bennett,Basic,28369,2290,0
U17266,Cyrus,Whitney,Basic,55960,35065,0
U79513,Jacqueline,Crawford,Basic,5348,3939,0
U99398,Isaac,DeJong,Basic,16814,8173,0
U71422,Grace,Fox,Basic,43773,27429,0
U14448,Hendrik,Gaylord,Basic,33058,24515,0
U39776,Laura,Colum,Basic,59720,15992,0
U27197,Sid,Schaefer,Basic,66887,55817,0
U52507,Ashley,Keatley,Basic,49688,49688,0
U89504,Kwame,McKean,Basic,27633,2940,0
U78396,Adam,Blumberg,Basic,51313,29158,0
U25315,Kelly,Maxwell,Basic,71041,71041,0
U83551,Robin,Dean,Basic,58439,58439,0
U25934,Ruth,Leslie,Basic,16716,15789,0
U37320,Tae,Hubbard,Basic,32771,32771,0
U97113,Ella,Nolan,Basic,43036,43036,0
U46569,Christopher,Vanderpool,Basic,26514,21406,0
U31520,David,Jones,Basic,4049,2703,0
U97055,Natalie,Caudill,Basic,35017,6443,0
U94635,Marion,Rylant,Basic,38565,24056,0
U80853,Elizabeth,Cushman,Basic,10840,6342,0
U84662,Christian,Richard,Basic,23151,4825,0
U47037,Alida,Reiss,Basic,59658,59658,0
U81252,Grace,Lewis,Basic,67693,67693,0
U82924,Fred,Gould,Basic,46778,42717,0
U85501,Rebecca,Horvath,Basic,60063,50912,0
U35558,Jacqueline,Coatsworth,Basic,26778,26778,0
U60365,Kate,Daugherty,Elite,121766,60648,1
U89590,Clara,Gipson,Basic,74077,74077,0
U87198,Ann,Ish-Kishor,Basic,16435,11848,0
U55988,Polly,Vawter,Basic,46648,3529,0
U34384,Carolyn,Ingalls,Basic,4281,4281,0
U65766,Doris,Schaefer,Basic,20255,17436,0
U76114,Jane,Lord,Basic,31014,6007,0
U73103,Monica,Caudill,Basic,38103,12196,0
U71141,Avi,Ryrie,Basic,441,441,1
U99188,David,Nelson,Basic,24974,21942,0
U44372,Karen,Sachar,Basic,3969,3061,0
U87689,Janet,Lauber,Basic,11152,2690,0
U97140,Jeanetter,Crannell,Basic,60758,7815,0
U86365,Patricia,Rankin,Basic,61235,2098,0
U94858,Caroline,Gipson,Basic,41457,12994,0
U58175,Ellen,Swift,Basic,32441,32441,0
U90486,Robert,Cushman,Basic,838,838,0
U62626,Alicia,Hiaasen,Basic,30778,4456,0
U75863,Maia,DiCamillo,Basic,63466,1930,0
U46005,Nora,Black,Basic,40680,18177,0
U67581,Madeleine,McKinley,Elite,97884,97884,1
U18363,Cornelia,Crawford,Basic,21514,21514,0
U77048,Sheila,Lord,Basic,51690,20071,0
U48129,Hatem,Bell,Basic,48059,3561,0
U22015,Bette,Rourke,Basic,46444,34902,0
U17331,Nora,Weston,Basic,1586,1260,0
U25542,Jim,Carole,Basic,7238,4193,0
U48055,Renée,Jamieson,Basic,49450,14901,0
U82373,Adam,Steig,Basic,69613,65269,0
U72210,Bruce,Miller,Basic,19383,12321,0
U26816,Dhan,Alexander,Basic,36469,36469,0
U96475,Anne,Appelt,Basic,35283,12250,0
U82046,Laurence,Siegal,Basic,30138,24621,0
U89648,Louise,Wolk,Basic,66896,65418,0
U57324,Norma,Dean,Basic,61641,49454,0
U93166,Holly,Hallock,Basic,41227,8667,0
U13349,Arna,Cleary,Basic,59825,59825,0
U50822,Ruth,Gaylord,Basic,46278,1927,0
U35533,Renée,Bashevis,Basic,31659,31659,0
U88075,Carol,Marie,Basic,73995,73995,0
U23191,Jerry,Woodson,Basic,7392,5368,0
U93677,Tomie,George,Basic,3589,3589,0
U28793,Gerald,Pène,Basic,46629,19498,0
U14883,James,Woodson,Basic,70807,63139,0
U51689,Hilda,Sandoz,Basic,40417,27751,1
U25899,Mabel,Adams,Basic,44934,24929,0
U82679,Paul,Bennett,Elite,99495,74233,1
U71044,Claire,Sherwin,Basic,20624,20624,0
U64657,Carole,Lewis,Basic,64732,58117,0
U57218,Isaac,Carole,Basic,27514,21559,0
U87458,Catherine,Field,Basic,225,133,0
U84352,Eugene,Entrada,Basic,19436,14079,0
U30055,Neil,Carroll,Basic,4895,4895,0
U36816,Mari,Horvath,Basic,26431,23004,0
U63379,Paul,Gilbert,Basic,39665,7738,0
U44077,Ludwig,Murphy,Basic,69278,58737,0
U10165,Linda,Siegal,Basic,56697,5024,0
U38949,Emily,Montgomery,Basic,9443,9372,0
U99343,Ruth,Besterman,Basic,33712,13621,0
U17626,Eunice,Miller,Basic,56526,34145,0
U25152,Dave,Daugherty,Basic,31637,6102,0
U71949,Gary,Field,Basic,50750,25611,0
U50525,Elizabeth,Jarrell,Basic,55004,36762,0
U29037,Natalie,Miles,Basic,66540,24112,0
U40251,Ella,Bell,Basic,12032,12032,0
U38240,Scott,Wu,Basic,33336,33336,0
U23183,Ashley,Jukes,Basic,50220,38611,1
U72989,Anne,Gold,Basic,31804,7427,0
U74990,Marjorie,Lai,Basic,2432,2432,0
U60778,Gail,Konigsburg,Basic,56924,56924,0
U32400,Eric,Enright,Elite,75417,58776,1
U18656,Jamake,Ullman,Basic,67061,59333,0
U26973,Linda,Lester,Basic,4435,4435,0
U94813,Eloise,Basil,Basic,45961,37053,0
U23417,Ella,Schoenherr,Basic,61140,43169,0
U84486,Christian,Multnomah,Basic,10883,10883,0
U10313,Christine,Lai,Basic,29244,582,0
U25718,Julius,Field,Basic,48736,47578,0
U39318,Derrick,Lobel,Basic,59222,59222,0
U83406,Marguerite,Bianco,Basic,855,855,0
U52186,Sarah,Miller,Basic,20701,19426,0
U98282,Doris,Lester,Basic,22881,22881,0
U53202,Vince,Pène,Basic,14692,14692,0
U25550,Will,Black,Basic,36684,15913,0
U95687,Bernard,McGraw,Basic,50787,50787,0
U60307,Hendrik,Reynolds,Basic,31346,15986,0
U67319,Eugene,Vanderpool,Basic,70968,64378,0
U40949,Constance,Ullman,Basic,37214,28033,1
U83778,Beverly,Gold,Basic,9871,9871,0
U73487,Mabel,Greene,Basic,49210,25015,0
U93168,Lynne,Henkes,Basic,12962,12962,0
U33773,Meg,Amy,Basic,43779,43779,1
U95326,Karen,Gould,Basic,73739,32856,0
U37945,Gary,Seredy,Basic,61971,61971,0
U49536,Polly,Willem,Basic,49191,49191,0
U94703,Annie,New,Basic,38826,38826,0
U36265,Jim,Jarrell,Basic,61088,61088,0
U39207,Mari,Langton,Basic,27466,24202,0
U94938,Jerry,Law,Elite,123150,110734,0
U29605,Hugh,Hawes,Basic,28250,13074,0
U76571,Natalie,Lofting,Basic,26989,26989,0
U39821,Louis,Steig,Basic,27762,27762,0
U65178,Virginia,Weil,Basic,50332,18139,0
U27736,Christina,Patron,Basic,34658,2268,0
U12572,Johanna,Neville,Basic,62675,49698,0
U15776,Nicholas,Sperry,Basic,36082,7056,0
U63893,Kwame,Sauer,Basic,20505,9881,0
U79951,Valenti,Hiaasen,Basic,16156,16156,0
U89250,Monica,Lobel,Basic,66446,60114,0
U49429,Cyrus,DeJong,Basic,16861,16861,0
U16065,Ester,Lauber,Basic,47219,26732,0
U79834,Christian,Hunt,Basic,66153,66153,0
U53182,Sulamith,Fritz,Basic,21303,1255,0
U52833,Susan,Armstrong,Basic,18308,10961,0
U17369,Allan,Creech,Basic,33328,20309,0
U34040,Sylvia,Keith,Basic,58412,11067,0
U74032,Harold,Lester,Basic,49712,49712,0
U78494,Christian,Seeger,Basic,60427,31926,0
U77285,Randall,Philbrick,Basic,64992,37813,0
U34659,George,Coman,Elite,94950,51201,1
U36447,Arthur,Bauer,Basic,26154,7578,0
U19352,Marguerite,Snedeker,Basic,23979,3606,0
U40072,Cyrus,Paulsen,Basic,50929,18254,0
U86671,Harold,Wu,Basic,58884,58884,0
U60010,Florence,Marshall,Basic,7410,4641,0
U59769,Kathryn,Gaylord,Basic,59548,50870,0
U68389,Allan,Crannell,Basic,65493,65493,0
U52803,Olivia,MacLachlan,Basic,40456,40456,0
U37604,Vince,Paul,Basic,6311,4074,0
U47329,Meg,Shippen,Basic,24061,20686,0
U73925,Sulamith,Baity,Basic,64788,64788,0
U73963,Monica,Keith,Basic,9337,2832,0
U37389,Alice,White,Basic,19808,19808,0
U82615,Rita,Lide,Basic,71191,9280,0
U14441,Sorche,Lindquist,Basic,44182,8342,0
U54430,Miska,Lenski,Basic,26598,5366,0
U70568,Christian,Hamilton,Basic,56664,56664,0
U60937,Eloise,Langton,Basic,34174,34174,0
U30652,Phil,Dean,Basic,902,902,0
U52770,Erin,Treffinger,Basic,22146,22146,0
U78588,Ursula,Paterson,Basic,34744,24374,0
U75442,Jeanette,Foster,Basic,3946,1982,0
U31097,Olivia,Sachar,Basic,35422,34922,0
U55816,Louise,Patron,Basic,53123,53123,1
U70764,Rita,Hewes,Basic,1837,1837,0
U62989,Julius,Louise,Basic,46988,14454,0
U91787,Jerry,Ryrie,Basic,8381,3644,0
U42662,Vince,Choldenko,Basic,9326,7109,0
U34546,Nancy,Highwater,Basic,58298,49000,0
U63798,Walter,George,Basic,38483,3699,0
U58182,Hilda,Singmaster,Basic,9385,5719,0
U48065,Leo,North,Basic,18763,13711,0
U69945,Julia,Hale,Basic,63976,52109,0
U68669,Kathi,Kadohata,Basic,22083,20076,0
U20992,Carolyn,Kherdian,Basic,30762,29544,0
U55162,Alice,Best,Basic,15736,15736,0
U98323,Esther,New,Basic,72764,72764,0
U97754,Herbert,Bowie,Basic,29635,2632,0
U78934,Gerald,Jones,Basic,6694,3842,0
U67122,Adam,Crawford,Elite,89631,49596,0
U76342,Linda,Berry,Basic,49866,9005,0
U73585,Eric,Campbell,Basic,24929,23859,0
U75171,Christopher,New,Basic,74031,43748,0
U74875,Erik,Gantos,Basic,543,247,1
U59052,Ralph,McKinley,Basic,23407,3034,0
U64410,Ian,Gertrude,Basic,16701,16701,0
U41087,Clara,Lester,Basic,71849,53877,0
U42405,Rhoda,Coolidge,Basic,50513,50513,0
U47045,Lloyd,Craighead,Basic,48838,32945,0
U67129,Walter,Singmaster,Basic,53700,53700,0
U33579,Nora,Schmidt,Elite,120496,79187,0
U87317,Christian,Lin,Basic,69219,69219,0
U68590,Mildred,Greene,Elite,111048,111048,1
U73541,Christina,Pène,Basic,13727,5945,0
U90626,Polly,Coblentz,Basic,13905,13905,0
U48390,Robert,Brooks,Basic,1123,470,0
U46745,Alida,Bryan,Basic,50754,24386,0
U44804,George,New,Basic,40930,7078,0
U78418,Mildred,Singmaster,Basic,72958,13854,0
U71249,Esther,Brittain,Basic,39102,12697,0
U19178,Derrick,Young,Basic,57675,57675,0
U29868,Adam,Coblentz,Basic,72309,72309,1
U50541,Marilyn,Lawson,Basic,9603,4779,0
U97469,Scott,Coblentz,Basic,36961,24211,0
U80055,Caroline,Bauer,Elite,91953,91953,0
U10373,Miska,Carson,Basic,11485,6984,0
U28624,Matt,Preus,Basic,69254,41024,0
U80003,Marilyn,Finger,Basic,14513,14513,0
U60826,Catherine,Forbes,Basic,61928,31772,0
U43676,Dhan,Neville,Basic,24488,24488,0
U92053,Alan,Stong,Elite,75441,75441,1
U45908,Amy,Stong,Basic,42780,42780,0
U90505,Stephanie,Gidwitz,Basic,72614,54863,0
U59216,Sylvia,Kinnan,Basic,49067,26427,0
U55759,Renée,Spinelli,Basic,57582,13996,0
U90895,Hatem,Muñoz,Basic,52674,52674,0
U11216,John,Watson,Basic,48026,48026,0
U77363,Natalie,Phillip,Basic,70704,44559,0
U23918,Laurence,Bond,Basic,30340,15928,0
U74069,Hildegarde,Enright,Basic,73039,1561,0
U27823,Lynne,Gaiman,Basic,61816,61816,0
U26621,Erin,Willard,Basic,11895,11124,1
U97958,Charles,Gidwitz,Basic,22611,22611,0
U35660,Claire,Patron,Basic,43343,19185,0
U30930,Ian,Parrish,Basic,18928,18928,0
U46935,Dorothy,Edmonds,Basic,48628,38533,0
U74692,Richard,Schoenherr,Basic,74186,62909,0
U42001,Mildred,Yep,Basic,70235,70235,0
U24564,Elizabeth,Stong,Basic,3018,2757,0
U69930,Sharon,Bontemps,Basic,59246,59246,1
U20828,Patricia,Reynolds,Basic,44065,38544,0
U89610,George,Fleischman,Basic,19955,19838,0
U26416,Kimberly,Ish-Kishor,Elite,115096,15729,0
U77296,Erin,Turnage,Basic,36473,4597,0
U59827,Florence,Lide,Basic,1202,1020,0
U43150,Gennifer,Bianco,Basic,72531,64023,0
U89374,Ingrid,Gurko,Basic,31383,31383,0
U46310,Eva,Gidwitz,Basic,68307,29482,0
U27983,Madeleine,Robinson,Basic,15266,2854,0
U75728,Mabel,Brittain,Basic,3245,2746,0
U99319,Olivia,Berry,Basic,63778,40097,0
U55760,Dave,Jarvis,Basic,12175,12175,0
U60101,Meg,Kherdian,Basic,29631,25054,0
U82276,Jacqueline,Nelson,Basic,61120,38593,0
U99580,Meg,Siegal,Basic,25971,16658,1
U66394,Jim,Nelson,Basic,53745,36074,0
U15800,Joan,Jewett,Basic,58444,40459,0
U94627,Harold,Wolk,Basic,582,67,0
U67739,Mary,Schmidt,Basic,34415,12779,0
U27339,Fein,Lauber,Basic,25685,24580,0
U21460,Stephanie,Gág,Basic,30999,13409,1
U50337,Jennie,Sue,Basic,33552,33552,0
U45182,Nicholas,Estes,Basic,62043,62043,0
U75045,Rita,dePaola,Basic,36380,11519,0
U90801,Lloyd,Medina,Basic,32525,3734,0
U31210,Mavis,Fenner,Basic,27334,27334,0
U39104,Zilpha,Montgomery,Basic,57898,34556,1
U17180,Bette,Seredy,Basic,73270,30588,0
U25579,Allan,Yelchin,Basic,2025,7,0
U47890,Madeleine,Choldenko,Basic,39079,23111,0
U11341,Paul,Craft,Basic,28488,25951,0
U20539,Veera,Treffinger,Basic,68646,46264,0
U67102,Louis,Lincoln,Basic,42390,31136,0
U59796,Jennifer,Freedman,Basic,64912,38012,0
U67333,Margi,Dean,Basic,20473,20473,0
U30985,Katherine,Tietjens,Basic,34054,34054,0
U57505,Florence,George,Basic,66921,36006,1
U42565,Dave,Peck,Basic,418,158,0
U46894,Thanhha,Schindler,Basic,49166,3688,0
U27064,Ian,Allee,Basic,47562,22840,0
U63753,Aranka,Lasky,Basic,52487,49128,0
U27059,Idwal,Coman,Basic,13362,8370,0
U10683,Jamake,Schaefer,Basic,58562,10052,0
U82450,Jennie,Rankin,Elite,97323,61753,1
U85877,Eva,Bowie,Basic,65418,10437,0
U14556,Carolyn,Barnes,Elite,101203,5465,0
U89809,Walter,Finger,Basic,43018,38325,0
U47983,Marguerite,Baity,Basic,27192,27192,0
U90251,Marjorie,Spinelli,Basic,5306,5306,0
U65251,Bill,Gaylord,Basic,73697,65017,0
U50163,Audrey,Applegate,Basic,64161,37910,0
U70724,Genevieve,Best,Basic,27671,27671,0
U33463,Suzanne,Tietjens,Basic,25170,24401,0
U41900,John,Turnage,Basic,44561,23875,0
U69302,Kathryn,Freedman,Basic,53195,7168,0
U67801,Laura,Sandoz,Basic,11602,7876,0
U66537,Dorothy,Greene,Basic,12250,11550,0
U70859,Cece,Field,Elite,106983,106983,1
U92048,Virginia,Farmer,Basic,71463,17451,0
U87905,Hilda,Phelan,Basic,67520,67520,0
U56569,Suzanne,Aly,Basic,1390,52,0
U66954,Hendrik,Kinnan,Basic,22431,452,1
U52986,Bruce,Paul,Basic,12775,447,0
U98832,Wanda,Spinelli,Basic,30912,1160,0
U65891,Timothy,Wolk,Basic,49267,32760,0
U47598,Norma,Hallock,Basic,38438,18459,0
U12509,Ester,Babbitt,Basic,7712,1590,0
U77160,Genevieve,Highwater,Basic,48907,48907,0
U21463,Mildred,Kalashnikoff,Basic,54146,43114,0
U38361,Charles,Larson,Basic,62798,32799,0
U95613,Ralph,Rhoads,Basic,38473,15893,0
U22049,Mildred,Wolk,Basic,15338,10890,0
U11795,Anna,Bryan,Basic,43222,7224,0
U30270,Claire,Kherdian,Basic,66246,66246,0
U32754,Phyllis,Schmidt,Basic,55943,53578,0
U97127,Nancy,Schindler,Basic,52134,7198,0
U43143,Doris,Bontemps,Basic,49095,49095,0
U21248,Marguerite,Larson,Basic,30455,7664,0
U41737,Timothy,Freedman,Basic,9189,7662,0
U45591,Miska,Jane,Basic,65259,37998,0
U67931,Thanhha,Stolz,Basic,39041,39041,0
U34895,Virginia,Bowie,Basic,56349,26369,0
U87113,Clara,Carson,Basic,54538,54538,0
U85563,Carl,Aly,Basic,53715,9647,0
U13963,Joyce,Sherwin,Basic,70339,40930,0
U63455,Derrick,Sperry,Basic,48433,37033,1
U30327,Florence,Ingram,Basic,2294,2294,0
U56866,Carol,Bowen,Basic,74582,45349,0
U30906,Matt,MacLachlan,Basic,66635,66635,0
U65080,John,Sachar,Basic,9336,3313,0
U42174,Hatem,Weil,Basic,19663,4380,0
U24614,Paul,Henry,Basic,3358,1183,0
U29984,Lloyd,Bond,Basic,67788,67788,0
U20910,Meindert,Horvath,Basic,50510,5658,0
U26438,Eunice,Wood,Basic,45943,19738,0
U28573,Kate,George,Basic,71897,71897,0
U54847,Laura,Henkes,Elite,86971,70452,0
U48083,Jennifer,Philbrick,Basic,74775,41873,0
U24659,Susan,Crannell,Basic,9749,9749,0
U44036,Eloise,Hiranandani,Basic,27583,6349,0
U65416,Kathi,Ingalls,Basic,41106,17478,0
U23471,Steve,Bemelmans,Basic,25106,19639,0
U86567,Ingrid,Wojciechowska,Basic,64729,471,0
U91773,Mabel,Estes,Basic,9880,246,0
U41120,Vince,Carroll,Basic,65132,65132,0
U89608,Scott,Hale,Basic,58342,58342,0
U70873,Kathi,George,Basic,37707,37707,0
U71455,Kirby,DiCamillo,Basic,25237,25237,0
U73494,Eloise,Hale,Basic,73771,12216,1
U41084,Marjorie,Brooks,Basic,13931,11105,0
U62308,Aranka,Swift,Basic,49683,2557,0
U26150,Jason,Fenner,Basic,44502,30411,0
U92997,Grace,Kalashnikoff,Basic,67300,51910,0
U34558,Julius,Steig,Basic,42183,5852,0
U75528,Marjorie,Foster,Basic,8860,548,0
U47322,Clare,Byars,Basic,7437,6646,0
U55378,Catherine,Cooper,Basic,14360,12209,0
U71437,Marguerite,North,Basic,74339,56554,1
U66937,John,Farmer,Basic,51458,51458,0
U84235,Laurence,Meigs,Elite,106467,76022,1
U25282,Alice,Gopal,Basic,29540,29540,0
U49359,Louis,Paterson,Basic,31558,27262,0
U23722,Cynthia,Tietjens,Basic,19437,19437,0
U15735,Jean,Tunis,Basic,53776,53776,0
U38017,Emily,Sheinkin,Basic,72900,72900,0
U10010,Karen,Bianco,Basic,60181,60181,0
U78602,Michele,Babbitt,Basic,2452,2322,0
U10786,Norma,Members,Basic,62522,62522,0
U55838,Ingrid,Janet,Basic,23199,23199,0
U79105,Caroline,Brooks,Basic,58386,21941,0
U68028,Annie,Swift,Basic,27463,9777,0
U41492,Olivia,Seeger,Basic,15261,8557,0
U60793,Kathryn,Lobel,Basic,24829,24829,0
U97050,Michele,Seeger,Basic,16430,16430,0
U89886,Katherine,Gates,Basic,8397,4081,0
U75488,Pam,Lenski,Basic,13511,8151,0
U68900,Olivia,Lide,Basic,34547,34547,0
U78327,Esther,Shippen,Basic,31878,18159,0
U33580,Neil,Steig,Basic,7249,2921,0
U94727,Meg,Neville,Basic,42270,2906,0
U65948,Isaac,Schaefer,Basic,63259,22452,0
U34258,Lynne,Sidman,Basic,8788,8788,1
U53495,Katherine,Rankin,Basic,11843,11843,0
U73634,Eunice,Soontornvat,Basic,28417,28417,0
U70671,Virginia,Hesse,Basic,2248,1814,0
U39042,Olivia,Byars,Basic,42759,42759,1
U55607,Marjorie,Dejong,Basic,27109,25808,0
U63643,Zilpha,Warga,Basic,30871,15451,0
U69586,Betsy,Kendall,Basic,51079,15900,0
U96873,Clare,Lofting,Basic,6625,466,0
U41930,Sylvia,Gopal,Basic,69773,37097,0
U88386,Tomie,Schoenherr,Basic,11891,11891,0
U79498,Robert,Jukes,Basic,22797,22273,0
U86542,Isaac,DeJong,Basic,74242,47901,0
U92413,Arnold,Lin,Basic,10582,9935,0
U78702,Erik,Peck,Basic,61658,37583,0
U63678,Timothy,McKinley,Basic,13994,13994,0
U84062,Hatem,Rylant,Basic,42555,19871,0
U10677,Derrick,Neville,Basic,16556,12025,0
U85002,Katherine,Barnes,Basic,29908,3908,0
U88147,Esther,Entrada,Basic,16083,4169,0
U78243,Monica,Voigt,Basic,9672,9672,0
U14572,Steve,Nelson,Basic,31886,3888,0
U91769,Hendrik,Voigt,Basic,13262,9189,0
U77298,Meindert,Raskin,Basic,9909,8807,0
U15646,Lauren,Ullman,Basic,44774,44774,0
U52104,Natalie,Greene,Basic,34449,34449,1
U76310,Miska,Dalgliesh,Basic,25222,25222,0
U37798,Margarita,Keith,Basic,826,826,0
U37147,Christina,Sidman,Basic,69727,67953,0
U44189,Jeanette,Hiranandani,Basic,6479,1924,0
U39466,Olivia,Lauber,Basic,37205,37205,0
U65156,Carolyn,Bemelmans,Basic,11159,9867,0
U59236,Alan,Fenner,Basic,52572,52572,0
U89233,Arthur,Hawes,Basic,55456,20056,0
U65590,Jim,McKean,Basic,19281,13744,0
U62793,Susan,Leigh,Basic,44156,18665,0
U92603,Eugene,Nelson,Basic,42972,5359,0
U67465,Kathryn,Marshall,Basic,61294,3783,0
U69509,Stephanie,Huchet,Basic,1219,664,0
U88849,Natalie,Borton,Basic,15564,12784,0
U35924,Michele,Rylant,Basic,16200,6733,0
U30794,Gary,O'Dell,Basic,9434,9434,0
U40705,Jamake,Bontemps,Basic,17289,6752,0
U54279,Avi,Coblentz,Basic,54285,49620,0
U53240,Phil,Jamieson,Basic,73995,36783,0
U92568,Francis,Angelo,Basic,54469,52531,0
U67838,Sterling,Ish-Kishor,Basic,3498,785,1
U95724,Constance,Rourke,Basic,8489,8489,0
U12219,Jacqueline,Amy,Elite,81431,72646,1
U96012,Nancy,Gaylord,Basic,9154,4814,0
U97757,Michele,McKinley,Basic,6180,6180,0
U74448,Megan,Whalen,Basic,54529,26984,0
U66791,Elinor,Moon,Basic,23131,17577,0
U68083,Mildred,Carroll,Basic,57061,10348,0
U65521,Francis,Willem,Basic,60845,60845,0
U13716,Dave,Forbes,Basic,6421,5074,1
U41738,Nancy,Coolidge,Basic,8566,8032,0
U91768,Beverly,Bowen,Basic,28077,13036,0
U43611,Susan,Reiss,Basic,58696,50498,1
U13327,Paul,Wolk,Basic,72603,52880,0
U28427,Shannon,Lin,Basic,71388,12813,0
U14861,Megan,Krumgold,Basic,10972,10972,0
U18618,Lynne,L'Engle,Basic,38651,38651,0
U69033,Bruce,Rourke,Basic,61190,31081,0
U14170,Mari,Nic,Basic,30012,21510,0
U19173,Margery,Colum,Basic,5001,5001,0
U32073,Jerry,Moon,Basic,72181,72181,1
U74375,Hilda,Shippen,Basic,12980,734,0
U14379,Madeleine,Fritz,Basic,5421,5063,0
U68918,Elizabeth,Sherwin,Basic,11946,7961,0
U59008,Laura,Vawter,Basic,63728,48766,1
U99609,Constance,Gaiman,Basic,9091,3487,1
U55059,Phyllis,Dejong,Basic,20455,19662,0
U31638,Norma,Gurko,Basic,30488,12264,0
U69064,Ruth,Cloyd,Basic,36463,19767,0
U84921,David,Vanderpool,Basic,57760,57760,0
U71899,Michele,Hewes,Elite,97092,97092,1
U91767,Shannon,Caudill,Basic,68628,68628,0
U76067,Vince,Best,Basic,51529,51529,0
U49067,Sarah,Keller,Basic,2019,1187,0
U18481,Esther,DeJong,Basic,11847,4536,0
U14779,Hugh,Cleary,Basic,74116,25547,0
U68460,Margarita,Weston,Basic,49460,2135,0
U42435,Scott,Dalgliesh,Basic,63208,63208,0
U73562,Julius,Reilly,Basic,31103,31103,1
U84635,Patricia,Rhoads,Basic,67453,67453,0
U77578,James,Gidwitz,Basic,53257,51066,0
U59198,Irene,Yates,Basic,40425,3499,0
U13447,Sheila,DeJong,Basic,7094,350,0
U92540,Carl,Willard,Basic,43933,19103,0
U38701,Maia,Alexander,Basic,1201,895,0
U57129,Maia,Sherwin,Basic,14777,12762,0
U22363,Mabel,Daugherty,Basic,46833,46833,0
U39796,Kimberly,Kalnay,Basic,25544,23885,0
U76027,Wanda,Vanderpool,Basic,38407,9465,0
U91542,Ursula,Dejong,Basic,12325,12325,0
U27843,Alice,Willem,Basic,39279,39279,0
U45286,Arthur,Freedman,Basic,39133,39133,0
U92720,Mavis,Crannell,Basic,24561,24561,0
U70711,Alicia,Weston,Basic,12059,7060,0
U78044,Linda,Gaiman,Basic,54242,12882,0
U49348,Harold,Reiss,Basic,9115,9115,0
U92491,Matt,Horvath,Basic,31612,31612,0
U30218,Lois,Davis,Basic,9511,3711,0
U68114,Ester,Nic,Basic,67245,67245,0
U18796,Caroline,Reynolds,Basic,56313,56313,0
U43320,Katherine,Brooks,Basic,2746,859,0
U59864,Esther,Entrada,Basic,29434,15620,0
U65530,Ralph,Dean,Basic,66225,66225,0
U32116,Louis,Cushman,Basic,36460,35048,0
U38068,Steve,Langton,Basic,18650,11653,0
U81548,Russell,Entrada,Basic,37515,37515,0
U48690,Herbert,Hiaasen,Basic,36580,36580,0
U49279,Elsie,Babbitt,Basic,67319,36404,0
U98219,Phyllis,Hurd,Basic,19439,19439,0
U42675,Dorothy,Lester,Basic,47527,47527,0
U19205,Kate,L'Engle,Basic,10465,7092,0
U35294,Victoria,Law,Basic,53106,49891,0
U74150,Valenti,Parrish,Basic,68340,68340,0
U56558,Zilpha,Freedman,Basic,73871,10046,0
U69067,Phyllis,Jarvis,Basic,10647,10247,0
U75133,Cece,Raskin,Basic,19846,19846,0
U87830,Caroline,Bontemps,Basic,71405,20215,0
U30390,Jim,DeJong,Basic,45774,45774,0
